journey_id,start_time,end_time,duration_total_s,n_events,n_zones_visited,zones_sequence,start_zone,end_zone,gender,age_range,completed,day_of_week,hour_of_day,stitch_confidence
J047017,2025-03-14 11:33:24,2025-03-14 11:34:38,74,3,3,Z_N2;Z_C1;Z_C3,Z_N2,Z_C3,M,middle_aged,True,4,11,1.0
J047000,2025-03-14 11:32:47,2025-03-14 11:34:39,112,3,2,Z_C3;Z_N9,Z_C3,Z_N9,M,child,True,4,11,1.0
J047024,2025-03-14 11:33:37,2025-03-14 11:34:44,67,3,3,Z_C3;Z_N9;Z_N3,Z_C3,Z_N3,F,middle_aged,True,4,11,1.0
J046989,2025-03-14 11:32:25,2025-03-14 11:34:44,139,2,2,Z_N2;Z_N10,Z_N2,Z_N10,M,teenager,True,4,11,1.0
J047003,2025-03-14 11:32:53,2025-03-14 11:34:48,115,2,2,Z_CK;Z_N5,Z_CK,Z_N5,F,adult,True,4,11,1.0
J047035,2025-03-14 11:34:06,2025-03-14 11:34:52,46,3,2,Z_C2;Z_C1,Z_C2,Z_C1,F,child,True,4,11,1.0
J047014,2025-03-14 11:33:17,2025-03-14 11:34:53,96,3,2,Z_C2;Z_C3,Z_C2,Z_C3,M,senior,True,4,11,1.0
J047019,2025-03-14 11:33:27,2025-03-14 11:34:59,92,4,3,Z_C2;Z_CK;Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,4,11,1.0
J047038,2025-03-14 11:34:18,2025-03-14 11:35:00,42,2,2,Z_C3;Z_N6,Z_C3,Z_N6,M,senior,True,4,11,1.0
J047006,2025-03-14 11:33:01,2025-03-14 11:35:03,122,3,3,Z_N9;Z_C3;Z_N10,Z_N9,Z_N10,F,adult,True,4,11,1.0
J046981,2025-03-14 11:32:07,2025-03-14 11:35:04,177,3,3,Z_C3;Z_C2;Z_S1,Z_C3,Z_S1,M,adult,True,4,11,1.0
J046992,2025-03-14 11:32:32,2025-03-14 11:35:05,153,3,3,Z_S5;Z_N1;Z_S4,Z_S5,Z_S4,M,young_adult,True,4,11,1.0
J047026,2025-03-14 11:33:45,2025-03-14 11:35:06,81,3,3,Z_C2;Z_N5;Z_N4,Z_C2,Z_N4,M,middle_aged,True,4,11,1.0
J047047,2025-03-14 11:34:49,2025-03-14 11:35:08,19,3,1,Z_E2,Z_E2,Z_E2,F,senior,True,4,11,1.0
J046988,2025-03-14 11:32:25,2025-03-14 11:35:14,169,2,2,Z_N8;Z_N6,Z_N8,Z_N6,M,adult,True,4,11,1.0
J047027,2025-03-14 11:33:47,2025-03-14 11:35:16,89,3,3,Z_S4;Z_CK;Z_C2,Z_S4,Z_C2,M,middle_aged,True,4,11,1.0
J047013,2025-03-14 11:33:13,2025-03-14 11:35:17,124,4,4,Z_C3;Z_CK;Z_C2;Z_N10,Z_C3,Z_N10,F,adult,True,4,11,1.0
J047016,2025-03-14 11:33:19,2025-03-14 11:35:21,122,2,2,Z_N8;Z_E1,Z_N8,Z_E1,F,adult,True,4,11,1.0
J047033,2025-03-14 11:34:03,2025-03-14 11:35:22,79,3,2,Z_E2;Z_C2,Z_E2,Z_C2,F,middle_aged,True,4,11,1.0
J047022,2025-03-14 11:33:34,2025-03-14 11:35:25,111,2,2,Z_N6;Z_C3,Z_N6,Z_C3,F,adult,True,4,11,1.0
J047043,2025-03-14 11:34:35,2025-03-14 11:35:30,55,3,3,Z_C1;Z_CK;Z_N4,Z_C1,Z_N4,F,child,True,4,11,1.0
J047008,2025-03-14 11:33:04,2025-03-14 11:35:33,149,2,2,Z_N8;Z_C2,Z_N8,Z_C2,M,adult,True,4,11,1.0
J047023,2025-03-14 11:33:34,2025-03-14 11:35:35,121,2,2,Z_C2;Z_N9,Z_C2,Z_N9,F,adult,True,4,11,1.0
J047020,2025-03-14 11:33:28,2025-03-14 11:35:38,130,3,3,Z_E2;Z_C2;Z_N1,Z_E2,Z_N1,M,young_adult,True,4,11,1.0
J047028,2025-03-14 11:33:50,2025-03-14 11:35:38,108,3,3,Z_C1;Z_N8;Z_N3,Z_C1,Z_N3,M,middle_aged,True,4,11,1.0
J047032,2025-03-14 11:34:01,2025-03-14 11:35:39,98,3,2,Z_N4;Z_E2,Z_N4,Z_E2,F,young_adult,True,4,11,1.0
J047030,2025-03-14 11:33:59,2025-03-14 11:35:41,102,3,2,Z_C2;Z_N6;Z_C2,Z_C2,Z_C2,F,adult,True,4,11,1.0
J047060,2025-03-14 11:35:21,2025-03-14 11:35:43,22,3,1,Z_C1,Z_C1,Z_C1,F,senior,True,4,11,1.0
J047041,2025-03-14 11:34:29,2025-03-14 11:35:47,78,2,2,Z_N9;Z_C1,Z_N9,Z_C1,F,middle_aged,True,4,11,1.0
J047031,2025-03-14 11:33:59,2025-03-14 11:35:48,109,2,2,Z_N10;Z_N1,Z_N10,Z_N1,F,adult,True,4,11,1.0
J046999,2025-03-14 11:32:43,2025-03-14 11:35:49,186,4,4,Z_N10;Z_N5;Z_N9;Z_S3,Z_N10,Z_S3,M,teenager,True,4,11,1.0
J047042,2025-03-14 11:34:33,2025-03-14 11:35:51,78,3,2,Z_N1;Z_C2,Z_N1,Z_C2,M,young_adult,True,4,11,1.0
J047012,2025-03-14 11:33:12,2025-03-14 11:35:51,159,5,3,Z_E1;Z_C2;Z_C1;Z_C2,Z_E1,Z_C2,M,adult,True,4,11,1.0
J047036,2025-03-14 11:34:08,2025-03-14 11:36:02,114,3,3,Z_C3;Z_C1;Z_N4,Z_C3,Z_N4,M,middle_aged,True,4,11,1.0
J047069,2025-03-14 11:35:44,2025-03-14 11:36:03,19,3,1,Z_E1,Z_E1,Z_E1,F,senior,True,4,11,1.0
J047050,2025-03-14 11:34:59,2025-03-14 11:36:05,66,2,1,Z_C2,Z_C2,Z_C2,M,adult,True,4,11,1.0
J047063,2025-03-14 11:35:27,2025-03-14 11:36:05,38,2,1,Z_C2,Z_C2,Z_C2,M,young_adult,True,4,11,1.0
J047040,2025-03-14 11:34:26,2025-03-14 11:36:06,100,2,2,Z_C1;Z_S4,Z_C1,Z_S4,M,middle_aged,True,4,11,1.0
J047034,2025-03-14 11:34:05,2025-03-14 11:36:08,123,7,4,Z_N2;Z_C1;Z_C2;Z_C1;Z_N10;Z_C2;Z_C1,Z_N2,Z_C1,F,adult,True,4,11,1.0
J047044,2025-03-14 11:34:41,2025-03-14 11:36:09,88,2,2,Z_CK;Z_C1,Z_CK,Z_C1,M,middle_aged,True,4,11,1.0
J047037,2025-03-14 11:34:14,2025-03-14 11:36:10,116,3,2,Z_C1;Z_C2;Z_C1,Z_C1,Z_C1,F,adult,True,4,11,1.0
J047046,2025-03-14 11:34:48,2025-03-14 11:36:11,83,3,2,Z_N5;Z_C2;Z_N5,Z_N5,Z_N5,M,teenager,True,4,11,1.0
J047048,2025-03-14 11:34:52,2025-03-14 11:36:12,80,2,2,Z_C3;Z_C2,Z_C3,Z_C2,F,adult,True,4,11,1.0
J047064,2025-03-14 11:35:33,2025-03-14 11:36:15,42,3,3,Z_C2;Z_C3;Z_C1,Z_C2,Z_C1,M,adult,True,4,11,1.0
J047051,2025-03-14 11:35:01,2025-03-14 11:36:19,78,2,2,Z_CK;Z_C2,Z_CK,Z_C2,F,adult,True,4,11,1.0
J047056,2025-03-14 11:35:08,2025-03-14 11:36:20,72,2,1,Z_C2,Z_C2,Z_C2,F,adult,True,4,11,1.0
J047049,2025-03-14 11:34:56,2025-03-14 11:36:20,84,2,2,Z_N9;Z_C2,Z_N9,Z_C2,M,teenager,True,4,11,1.0
J047055,2025-03-14 11:35:07,2025-03-14 11:36:22,75,3,2,Z_CK;Z_N7;Z_CK,Z_CK,Z_CK,F,child,True,4,11,1.0
J047067,2025-03-14 11:35:38,2025-03-14 11:36:29,51,3,3,Z_C2;Z_C1;Z_N9,Z_C2,Z_N9,M,adult,True,4,11,1.0
J047071,2025-03-14 11:35:47,2025-03-14 11:36:29,42,3,3,Z_C2;Z_C3;Z_S6,Z_C2,Z_S6,M,young_adult,True,4,11,1.0
J047085,2025-03-14 11:36:12,2025-03-14 11:36:33,21,2,1,Z_C3,Z_C3,Z_C3,M,young_adult,True,4,11,1.0
J047065,2025-03-14 11:35:33,2025-03-14 11:36:35,62,3,2,Z_E2;Z_C1,Z_E2,Z_C1,F,young_adult,True,4,11,1.0
J047070,2025-03-14 11:35:45,2025-03-14 11:36:37,52,2,2,Z_C1;Z_C3,Z_C1,Z_C3,M,adult,True,4,11,1.0
J047059,2025-03-14 11:35:15,2025-03-14 11:36:40,85,6,5,Z_E1;Z_C1;Z_S4;Z_C2;Z_C1;Z_N8,Z_E1,Z_N8,F,adult,True,4,11,1.0
J047018,2025-03-14 11:33:25,2025-03-14 11:36:40,195,3,3,Z_N9;Z_N8;Z_CK,Z_N9,Z_CK,M,child,True,4,11,1.0
J047079,2025-03-14 11:36:04,2025-03-14 11:36:41,37,2,2,Z_C3;Z_N8,Z_C3,Z_N8,M,adult,True,4,11,1.0
J047066,2025-03-14 11:35:35,2025-03-14 11:36:42,67,2,2,Z_N6;Z_N10,Z_N6,Z_N10,F,adult,True,4,11,1.0
J047072,2025-03-14 11:35:48,2025-03-14 11:36:46,58,3,2,Z_C1;Z_C2,Z_C1,Z_C2,F,adult,True,4,11,1.0
J047080,2025-03-14 11:36:04,2025-03-14 11:36:48,44,3,2,Z_C2;Z_N9,Z_C2,Z_N9,M,teenager,True,4,11,1.0
J047084,2025-03-14 11:36:12,2025-03-14 11:36:49,37,2,2,Z_C1;Z_N4,Z_C1,Z_N4,F,young_adult,True,4,11,1.0
J047082,2025-03-14 11:36:08,2025-03-14 11:36:51,43,4,2,Z_S4;Z_C1,Z_S4,Z_C1,F,senior,True,4,11,1.0
J047096,2025-03-14 11:36:39,2025-03-14 11:36:52,13,3,1,Z_C1,Z_C1,Z_C1,M,young_adult,True,4,11,1.0
J047074,2025-03-14 11:35:51,2025-03-14 11:36:54,63,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,4,11,1.0
J047053,2025-03-14 11:35:03,2025-03-14 11:36:55,112,3,3,Z_C2;Z_CK;Z_N6,Z_C2,Z_N6,F,middle_aged,True,4,11,1.0
J047088,2025-03-14 11:36:24,2025-03-14 11:36:57,33,3,2,Z_C1;Z_S4;Z_C1,Z_C1,Z_C1,M,adult,True,4,11,1.0
J047045,2025-03-14 11:34:48,2025-03-14 11:36:58,130,6,4,Z_C2;Z_N7;Z_N1;Z_C2;Z_S3;Z_C2,Z_C2,Z_C2,M,middle_aged,True,4,11,1.0
J047075,2025-03-14 11:35:52,2025-03-14 11:37:01,69,2,2,Z_N10;Z_C1,Z_N10,Z_C1,F,adult,True,4,11,1.0
J047054,2025-03-14 11:35:04,2025-03-14 11:37:03,119,2,2,Z_N5;Z_CK,Z_N5,Z_CK,M,middle_aged,True,4,11,1.0
J047076,2025-03-14 11:35:52,2025-03-14 11:37:05,73,2,1,Z_C1,Z_C1,Z_C1,F,adult,True,4,11,1.0
J047097,2025-03-14 11:36:39,2025-03-14 11:37:08,29,3,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,M,teenager,True,4,11,1.0
J047078,2025-03-14 11:36:01,2025-03-14 11:37:09,68,3,3,Z_C2;Z_C3;Z_N10,Z_C2,Z_N10,F,adult,True,4,11,1.0
J047057,2025-03-14 11:35:09,2025-03-14 11:37:09,120,2,2,Z_CK;Z_E2,Z_CK,Z_E2,M,middle_aged,True,4,11,1.0
J047083,2025-03-14 11:36:09,2025-03-14 11:37:10,61,2,2,Z_C2;Z_CK,Z_C2,Z_CK,F,adult,True,4,11,1.0
J047062,2025-03-14 11:35:26,2025-03-14 11:37:11,105,2,2,Z_N8;Z_N5,Z_N8,Z_N5,M,middle_aged,True,4,11,1.0
J047058,2025-03-14 11:35:14,2025-03-14 11:37:12,118,3,2,Z_N8;Z_E2,Z_N8,Z_E2,M,child,True,4,11,1.0
J047100,2025-03-14 11:36:49,2025-03-14 11:37:12,23,3,1,Z_C2,Z_C2,Z_C2,F,young_adult,True,4,11,1.0
J047077,2025-03-14 11:36:00,2025-03-14 11:37:13,73,3,2,Z_N7;Z_E1,Z_N7,Z_E1,F,child,True,4,11,1.0
J047099,2025-03-14 11:36:42,2025-03-14 11:37:13,31,5,4,Z_S4;Z_E2;Z_C1;Z_N9;Z_E2,Z_S4,Z_E2,M,adult,True,4,11,1.0
J047090,2025-03-14 11:36:30,2025-03-14 11:37:18,48,3,3,Z_S4;Z_C2;Z_C3,Z_S4,Z_C3,F,adult,True,4,11,1.0
J047073,2025-03-14 11:35:50,2025-03-14 11:37:22,92,4,3,Z_C1;Z_C3;Z_N8,Z_C1,Z_N8,M,middle_aged,True,4,11,1.0
J047102,2025-03-14 11:36:53,2025-03-14 11:37:24,31,3,2,Z_C1;Z_E2;Z_C1,Z_C1,Z_C1,M,teenager,True,4,11,1.0
J047101,2025-03-14 11:36:50,2025-03-14 11:37:24,34,5,3,Z_C2;Z_N4;Z_S6;Z_C2,Z_C2,Z_C2,M,young_adult,True,4,11,1.0
J047111,2025-03-14 11:37:10,2025-03-14 11:37:28,18,2,1,Z_E2,Z_E2,Z_E2,M,teenager,True,4,11,1.0
J047103,2025-03-14 11:36:55,2025-03-14 11:37:29,34,3,3,Z_E2;Z_S7;Z_C1,Z_E2,Z_C1,M,adult,True,4,11,1.0
J047068,2025-03-14 11:35:39,2025-03-14 11:37:31,112,3,2,Z_C1;Z_C2,Z_C1,Z_C2,F,middle_aged,True,4,11,1.0
J047091,2025-03-14 11:36:31,2025-03-14 11:37:34,63,7,5,Z_C1;Z_N4;Z_S5;Z_S6;Z_C2,Z_C1,Z_C2,F,adult,True,4,11,1.0
J047081,2025-03-14 11:36:07,2025-03-14 11:37:37,90,3,3,Z_N7;Z_C2;Z_E1,Z_N7,Z_E1,M,middle_aged,True,4,11,1.0
J047086,2025-03-14 11:36:19,2025-03-14 11:37:37,78,2,2,Z_N1;Z_N7,Z_N1,Z_N7,M,middle_aged,True,4,11,1.0
J047089,2025-03-14 11:36:30,2025-03-14 11:37:41,71,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,middle_aged,True,4,11,1.0
J047107,2025-03-14 11:37:00,2025-03-14 11:37:42,42,2,2,Z_E2;Z_N8,Z_E2,Z_N8,M,child,True,4,11,1.0
J047094,2025-03-14 11:36:35,2025-03-14 11:37:42,67,2,2,Z_S3;Z_C1,Z_S3,Z_C1,M,middle_aged,True,4,11,1.0
J047092,2025-03-14 11:36:31,2025-03-14 11:37:44,73,3,2,Z_C1;Z_C2,Z_C1,Z_C2,F,senior,True,4,11,1.0
J047093,2025-03-14 11:36:33,2025-03-14 11:37:46,73,3,3,Z_C2;Z_N5;Z_E1,Z_C2,Z_E1,F,adult,True,4,11,1.0
J047105,2025-03-14 11:36:59,2025-03-14 11:37:51,52,3,2,Z_E2;Z_C2,Z_E2,Z_C2,M,middle_aged,True,4,11,1.0
J047095,2025-03-14 11:36:38,2025-03-14 11:37:52,74,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,adult,True,4,11,1.0
J047119,2025-03-14 11:37:20,2025-03-14 11:37:54,34,3,2,Z_N6;Z_C3,Z_N6,Z_C3,F,young_adult,True,4,11,1.0
J047039,2025-03-14 11:34:24,2025-03-14 11:37:54,210,3,1,Z_N9,Z_N9,Z_N9,F,teenager,True,4,11,1.0
J047098,2025-03-14 11:36:42,2025-03-14 11:37:58,76,3,2,Z_C1;Z_N6,Z_C1,Z_N6,F,adult,True,4,11,1.0
J047106,2025-03-14 11:36:59,2025-03-14 11:38:02,63,3,2,Z_C1;Z_C2,Z_C1,Z_C2,M,adult,True,4,11,1.0
J047109,2025-03-14 11:37:07,2025-03-14 11:38:04,57,3,2,Z_N4;Z_C3,Z_N4,Z_C3,M,young_adult,True,4,11,1.0
J047115,2025-03-14 11:37:16,2025-03-14 11:38:10,54,6,5,Z_C3;Z_C2;Z_N4;Z_S5;Z_C1;Z_C2,Z_C3,Z_C2,M,middle_aged,True,4,11,1.0
J047130,2025-03-14 11:37:42,2025-03-14 11:38:10,28,4,2,Z_CK;Z_C1,Z_CK,Z_C1,M,teenager,True,4,11,1.0
J047134,2025-03-14 11:37:45,2025-03-14 11:38:12,27,2,2,Z_C3;Z_N6,Z_C3,Z_N6,F,young_adult,True,4,11,1.0
J047087,2025-03-14 11:36:22,2025-03-14 11:38:13,111,4,3,Z_CK;Z_E1;Z_C1;Z_E1,Z_CK,Z_E1,F,middle_aged,True,4,11,1.0
J047052,2025-03-14 11:35:03,2025-03-14 11:38:17,194,4,2,Z_N5;Z_N4;Z_N5,Z_N5,Z_N5,M,senior,True,4,11,1.0
J047137,2025-03-14 11:37:54,2025-03-14 11:38:19,25,3,1,Z_C2,Z_C2,Z_C2,M,child,True,4,11,1.0
J047108,2025-03-14 11:37:07,2025-03-14 11:38:19,72,3,3,Z_C3;Z_N1;Z_C1,Z_C3,Z_C1,F,adult,True,4,11,1.0
J047116,2025-03-14 11:37:17,2025-03-14 11:38:20,63,2,1,Z_C1,Z_C1,Z_C1,M,middle_aged,True,4,11,1.0
J047113,2025-03-14 11:37:12,2025-03-14 11:38:23,71,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,middle_aged,True,4,11,1.0
J047120,2025-03-14 11:37:21,2025-03-14 11:38:25,64,2,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,4,11,1.0
J047112,2025-03-14 11:37:11,2025-03-14 11:38:28,77,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,senior,True,4,11,1.0
J047125,2025-03-14 11:37:28,2025-03-14 11:38:34,66,3,3,Z_E1;Z_C1;Z_N1,Z_E1,Z_N1,M,middle_aged,True,4,11,1.0
J047114,2025-03-14 11:37:13,2025-03-14 11:38:38,85,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,adult,True,4,11,1.0
J047118,2025-03-14 11:37:18,2025-03-14 11:38:39,81,3,2,Z_S6;Z_N5;Z_S6,Z_S6,Z_S6,M,young_adult,True,4,11,1.0
J047117,2025-03-14 11:37:17,2025-03-14 11:38:42,85,2,2,Z_N4;Z_N2,Z_N4,Z_N2,F,adult,True,4,11,1.0
J047122,2025-03-14 11:37:25,2025-03-14 11:38:43,78,2,2,Z_S5;Z_CK,Z_S5,Z_CK,F,adult,True,4,11,1.0
J047110,2025-03-14 11:37:09,2025-03-14 11:38:45,96,3,2,Z_N9;Z_C3,Z_N9,Z_C3,M,adult,True,4,11,1.0
J047132,2025-03-14 11:37:43,2025-03-14 11:38:47,64,2,2,Z_C2;Z_CK,Z_C2,Z_CK,M,middle_aged,True,4,11,1.0
J047061,2025-03-14 11:35:21,2025-03-14 11:38:48,207,3,2,Z_N4;Z_C2;Z_N4,Z_N4,Z_N4,M,senior,True,4,11,1.0
J047155,2025-03-14 11:38:36,2025-03-14 11:38:50,14,3,1,Z_C1,Z_C1,Z_C1,M,child,True,4,11,1.0
J047138,2025-03-14 11:37:54,2025-03-14 11:38:54,60,4,3,Z_C2;Z_C1;Z_S5;Z_C1,Z_C2,Z_C1,M,middle_aged,True,4,11,1.0
J047128,2025-03-14 11:37:38,2025-03-14 11:38:57,79,2,2,Z_C3;Z_N4,Z_C3,Z_N4,M,young_adult,True,4,11,1.0
J047142,2025-03-14 11:38:04,2025-03-14 11:38:57,53,3,3,Z_C3;Z_N5;Z_S4,Z_C3,Z_S4,F,senior,True,4,11,1.0
J047104,2025-03-14 11:36:55,2025-03-14 11:38:58,123,2,2,Z_E1;Z_N7,Z_E1,Z_N7,F,child,True,4,11,1.0
J047136,2025-03-14 11:37:54,2025-03-14 11:39:03,69,4,2,Z_C1;Z_S3;Z_C1,Z_C1,Z_C1,F,middle_aged,True,4,11,1.0
J047123,2025-03-14 11:37:26,2025-03-14 11:39:04,98,4,4,Z_S6;Z_CK;Z_N8;Z_E1,Z_S6,Z_E1,F,adult,True,4,11,1.0
J047124,2025-03-14 11:37:26,2025-03-14 11:39:06,100,3,3,Z_S5;Z_N1;Z_N6,Z_S5,Z_N6,F,adult,True,4,11,1.0
J047157,2025-03-14 11:38:45,2025-03-14 11:39:08,23,2,1,Z_C2,Z_C2,Z_C2,M,senior,True,4,11,1.0
J047126,2025-03-14 11:37:31,2025-03-14 11:39:13,102,2,2,Z_C2;Z_S5,Z_C2,Z_S5,F,adult,True,4,11,1.0
J047139,2025-03-14 11:37:55,2025-03-14 11:39:13,78,5,4,Z_N4;Z_E2;Z_N2;Z_S4;Z_E2,Z_N4,Z_E2,M,middle_aged,True,4,11,1.0
J047141,2025-03-14 11:37:59,2025-03-14 11:39:13,74,2,2,Z_S5;Z_C1,Z_S5,Z_C1,M,middle_aged,True,4,11,1.0
J047127,2025-03-14 11:37:37,2025-03-14 11:39:27,110,2,2,Z_N5;Z_S5,Z_N5,Z_S5,F,adult,True,4,11,1.0
J047121,2025-03-14 11:37:21,2025-03-14 11:39:33,132,3,3,Z_S7;Z_N7;Z_S4,Z_S7,Z_S4,M,adult,True,4,11,1.0
J047170,2025-03-14 11:39:17,2025-03-14 11:39:34,17,4,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,M,senior,True,4,11,1.0
J047143,2025-03-14 11:38:06,2025-03-14 11:39:36,90,3,3,Z_C1;Z_S7;Z_S5,Z_C1,Z_S5,M,middle_aged,True,4,11,1.0
J047129,2025-03-14 11:37:40,2025-03-14 11:39:41,121,3,2,Z_E1;Z_C2,Z_E1,Z_C2,F,adult,True,4,11,1.0
J047140,2025-03-14 11:37:55,2025-03-14 11:39:41,106,3,3,Z_E1;Z_C2;Z_N9,Z_E1,Z_N9,F,middle_aged,True,4,11,1.0
J047149,2025-03-14 11:38:21,2025-03-14 11:39:47,86,4,3,Z_N5;Z_S4;Z_C2;Z_S4,Z_N5,Z_S4,M,young_adult,True,4,11,1.0
J047165,2025-03-14 11:38:59,2025-03-14 11:39:47,48,2,2,Z_S4;Z_C2,Z_S4,Z_C2,M,young_adult,True,4,11,1.0
J047135,2025-03-14 11:37:49,2025-03-14 11:39:49,120,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,adult,True,4,11,1.0
J047133,2025-03-14 11:37:44,2025-03-14 11:39:50,126,2,2,Z_C2;Z_S7,Z_C2,Z_S7,M,adult,True,4,11,1.0
J047171,2025-03-14 11:39:19,2025-03-14 11:39:51,32,2,1,Z_C1,Z_C1,Z_C1,M,senior,True,4,11,1.0
J047172,2025-03-14 11:39:19,2025-03-14 11:39:52,33,3,1,Z_C2,Z_C2,Z_C2,F,child,True,4,11,1.0
J047168,2025-03-14 11:39:04,2025-03-14 11:39:52,48,4,2,Z_CK;Z_E2,Z_CK,Z_E2,M,child,True,4,11,1.0
J047153,2025-03-14 11:38:33,2025-03-14 11:40:00,87,3,2,Z_C1;Z_C2,Z_C1,Z_C2,F,middle_aged,True,4,11,1.0
J047148,2025-03-14 11:38:19,2025-03-14 11:40:10,111,4,3,Z_C3;Z_C2;Z_E2,Z_C3,Z_E2,M,adult,True,4,11,1.0
J047154,2025-03-14 11:38:34,2025-03-14 11:40:12,98,2,2,Z_S3;Z_C2,Z_S3,Z_C2,F,middle_aged,True,4,11,1.0
J047174,2025-03-14 11:39:24,2025-03-14 11:40:13,49,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,young_adult,True,4,11,1.0
J047166,2025-03-14 11:39:03,2025-03-14 11:40:13,70,2,2,Z_N7;Z_N9,Z_N7,Z_N9,M,adult,True,4,11,1.0
J047152,2025-03-14 11:38:29,2025-03-14 11:40:19,110,3,3,Z_C1;Z_S1;Z_S5,Z_C1,Z_S5,M,middle_aged,True,4,11,1.0
J047182,2025-03-14 11:39:55,2025-03-14 11:40:25,30,4,2,Z_C1;Z_S5;Z_C1,Z_C1,Z_C1,M,senior,True,4,11,1.0
J047144,2025-03-14 11:38:07,2025-03-14 11:40:26,139,5,4,Z_N1;Z_S2;Z_C3;Z_C1;Z_C3,Z_N1,Z_C3,F,adult,True,4,11,1.0
J047184,2025-03-14 11:39:59,2025-03-14 11:40:27,28,2,2,Z_E2;Z_C2,Z_E2,Z_C2,M,adult,True,4,11,1.0
J047145,2025-03-14 11:38:15,2025-03-14 11:40:30,135,2,2,Z_C3;Z_C1,Z_C3,Z_C1,F,adult,True,4,11,1.0
J047186,2025-03-14 11:40:00,2025-03-14 11:40:32,32,2,2,Z_C2;Z_N7,Z_C2,Z_N7,M,adult,True,4,11,1.0
J047175,2025-03-14 11:39:26,2025-03-14 11:40:33,67,3,3,Z_C2;Z_C3;Z_C1,Z_C2,Z_C1,F,middle_aged,True,4,11,1.0
J047190,2025-03-14 11:40:11,2025-03-14 11:40:36,25,3,1,Z_C1,Z_C1,Z_C1,F,child,True,4,11,1.0
J047181,2025-03-14 11:39:51,2025-03-14 11:40:39,48,2,2,Z_C2;Z_CK,Z_C2,Z_CK,F,middle_aged,True,4,11,1.0
J047189,2025-03-14 11:40:09,2025-03-14 11:40:41,32,2,1,Z_C3,Z_C3,Z_C3,F,middle_aged,True,4,11,1.0
J047178,2025-03-14 11:39:32,2025-03-14 11:40:46,74,3,2,Z_E2;Z_C1,Z_E2,Z_C1,M,child,True,4,11,1.0
J047187,2025-03-14 11:40:05,2025-03-14 11:40:46,41,4,4,Z_C1;Z_S3;Z_CK;Z_N5,Z_C1,Z_N5,M,young_adult,True,4,11,1.0
J047195,2025-03-14 11:40:26,2025-03-14 11:40:47,21,2,2,Z_C1;Z_CK,Z_C1,Z_CK,M,child,True,4,11,1.0
J047160,2025-03-14 11:38:53,2025-03-14 11:40:47,114,2,2,Z_CK;Z_N4,Z_CK,Z_N4,F,adult,True,4,11,1.0
J047156,2025-03-14 11:38:43,2025-03-14 11:40:47,124,2,2,Z_C1;Z_N7,Z_C1,Z_N7,M,middle_aged,True,4,11,1.0
J047159,2025-03-14 11:38:46,2025-03-14 11:40:49,123,2,2,Z_S5;Z_N4,Z_S5,Z_N4,M,middle_aged,True,4,11,1.0
J047161,2025-03-14 11:38:56,2025-03-14 11:40:56,120,3,3,Z_E1;Z_N8;Z_S4,Z_E1,Z_S4,F,adult,True,4,11,1.0
J047162,2025-03-14 11:38:58,2025-03-14 11:40:57,119,2,2,Z_E2;Z_C2,Z_E2,Z_C2,M,middle_aged,True,4,11,1.0
J047196,2025-03-14 11:40:40,2025-03-14 11:40:58,18,4,1,Z_C2,Z_C2,Z_C2,M,adult,True,4,11,1.0
J047197,2025-03-14 11:40:42,2025-03-14 11:40:59,17,2,1,Z_C2,Z_C2,Z_C2,M,adult,True,4,11,1.0
J047131,2025-03-14 11:37:42,2025-03-14 11:41:06,204,3,2,Z_C1;Z_S5,Z_C1,Z_S5,M,teenager,True,4,11,1.0
J047207,2025-03-14 11:41:05,2025-03-14 11:41:14,9,3,2,Z_E2;Z_C2;Z_E2,Z_E2,Z_E2,M,child,True,4,11,1.0
J047164,2025-03-14 11:38:59,2025-03-14 11:41:16,137,3,3,Z_N2;Z_C2;Z_S3,Z_N2,Z_S3,M,middle_aged,True,4,11,1.0
J047163,2025-03-14 11:38:59,2025-03-14 11:41:17,138,4,4,Z_N8;Z_S1;Z_E2;Z_N1,Z_N8,Z_N1,F,adult,True,4,11,1.0
J047191,2025-03-14 11:40:15,2025-03-14 11:41:18,63,3,2,Z_S3;Z_C1,Z_S3,Z_C1,M,young_adult,True,4,11,1.0
J047194,2025-03-14 11:40:24,2025-03-14 11:41:19,55,4,4,Z_C1;Z_CK;Z_N1;Z_S3,Z_C1,Z_S3,F,middle_aged,True,4,11,1.0
J047203,2025-03-14 11:41:01,2025-03-14 11:41:20,19,4,2,Z_C1;Z_E2,Z_C1,Z_E2,M,adult,True,4,11,1.0
